,class_label,prob_unstim,UMAP_1,UMAP_2
5773,autophagy-on,0.00063285895,-7.572394,14.814526
5774,autophagy-on,1.3804611e-05,-8.601008,16.235779
5775,autophagy-on,0.00027848515,-8.593641,11.904247
5776,autophagy-on,0.0036024947,1.5354468,-1.3719606
5777,autophagy-on,0.0005476371,-9.861269,14.65526
5778,autophagy-on,0.0005498476,-11.687303,15.001117
5779,autophagy-on,0.00021165152,-9.807726,16.523472
5780,autophagy-on,0.00019354137,-10.291201,12.314347
5781,autophagy-on,0.00015644696,-9.385902,14.519024
5782,autophagy-on,5.897912e-05,-11.220599,16.284208
5783,autophagy-on,2.4950692e-05,-9.743262,12.545932
5784,autophagy-on,4.4655422e-05,-7.646138,14.6119
5785,autophagy-on,1.8888542e-05,-8.132233,15.926344
5786,autophagy-on,7.208896e-06,-10.106131,11.752073
5787,autophagy-on,6.9268164e-05,-8.812177,14.41733
5788,autophagy-on,1.331864e-05,-11.331407,17.382935
5789,autophagy-on,0.00011523229,-8.611923,11.12288
5790,autophagy-on,0.0002292026,-9.244239,14.95398
5791,autophagy-on,4.1133226e-06,-9.310265,16.392487
5792,autophagy-on,0.0023307006,-9.298356,9.932491
5793,autophagy-on,4.6626923e-05,-11.100457,12.899635
5794,autophagy-on,0.0007406351,-11.109511,13.320402
5795,autophagy-on,0.0020911063,-10.683849,12.013973
5796,autophagy-on,0.0003818627,-7.7506638,14.538635
5797,autophagy-on,0.0004352138,-9.641938,11.943512
5798,autophagy-on,1.5521815e-05,-8.082354,15.726641
5799,autophagy-on,0.0064121024,-9.154222,10.622027
5800,autophagy-on,7.0020604e-07,-9.177825,16.803864
5801,autophagy-on,0.0014633916,-9.202993,11.170664
5802,autophagy-on,0.00065286213,-8.215407,12.690638
5803,autophagy-on,0.00018439934,-9.732494,12.603319
5804,autophagy-on,0.001899123,-11.280964,14.682714
5805,autophagy-on,5.621406e-05,-9.50721,12.787075
5806,autophagy-on,0.000137324,-7.980284,13.798136
5807,autophagy-on,1.3773918e-05,-7.2918115,15.4443
5808,autophagy-on,5.5143105e-06,-9.017762,15.944731
5809,autophagy-on,7.4532245e-06,-9.825136,16.785439
5810,autophagy-on,1.2549874e-05,-7.400346,14.246622
5811,autophagy-on,0.0004293219,-12.847393,14.370223
5812,autophagy-on,0.0013902907,-11.644663,13.188825
5813,autophagy-on,0.00079671264,-9.083897,13.151418
5814,autophagy-on,3.488657e-05,-11.330327,14.8724575
5815,autophagy-on,0.000100050835,-10.33224,13.909373
5816,autophagy-on,0.00075439113,-9.762232,13.106331
5817,autophagy-on,4.3403244e-05,-10.682362,17.015266
5818,autophagy-on,0.0034680902,-8.971309,11.160852
5819,autophagy-on,0.0003335715,-11.176174,11.066
5820,autophagy-on,9.424441e-05,-10.926982,11.366506
5821,autophagy-on,8.868896e-06,-9.267022,14.05781
5822,autophagy-on,2.5702531e-05,-9.37393,11.967737
5823,autophagy-on,7.445328e-05,-10.192953,14.397657
5824,autophagy-on,3.828837e-05,-10.712533,14.844862
5825,autophagy-on,8.316652e-05,-8.306934,15.096237
5826,autophagy-on,0.0023480533,-8.060527,10.264806
5827,autophagy-on,2.0957289e-06,-9.699458,17.0712
5828,autophagy-on,1.93504e-05,-7.7796183,14.985234
5829,autophagy-on,0.000103450795,-8.864827,11.702562
5830,autophagy-on,0.0006062897,-6.689997,12.462029
5831,autophagy-on,6.0093993e-05,-9.616628,16.523594
5832,autophagy-on,0.00026117338,-11.77567,15.280734
5833,autophagy-on,7.695134e-06,-10.104625,16.034428
5834,autophagy-on,0.0012401665,-10.5076885,11.790151
5835,autophagy-on,9.115881e-06,-10.318184,17.094461
5836,autophagy-on,2.1454143e-05,-12.040592,13.080319
5837,autophagy-on,1.9341027e-05,-7.749128,15.654203
5838,autophagy-on,0.00018107193,-9.541407,12.735768
5839,autophagy-on,0.0001983203,-9.662209,12.728878
5840,autophagy-on,0.00011269731,-12.449072,12.873127
5841,autophagy-on,0.00037246014,-9.211326,12.503707
5842,autophagy-on,1.1047159e-06,-9.295446,16.887844
5843,autophagy-on,6.376622e-05,-9.964254,14.131573
5844,autophagy-on,5.518575e-05,-9.277781,15.361211
5845,autophagy-on,0.0011755705,-9.913162,14.0343685
5846,autophagy-on,0.0003682314,-10.841046,12.399651
5847,autophagy-on,2.6014734e-05,-10.092378,13.136693
5848,autophagy-on,0.0011182664,-10.4718685,12.059128
5849,autophagy-on,0.00013483832,-11.344223,11.575623
5850,autophagy-on,3.3105957e-06,-9.057751,16.615217
5851,autophagy-on,0.0009186554,-10.36693,10.618416
5852,autophagy-on,2.094588e-06,-8.610339,13.818585
5853,autophagy-on,4.672688e-06,-8.138335,15.834312
5854,autophagy-on,0.00018355908,-8.0722685,12.51225
5855,autophagy-on,0.0028540113,-8.101966,11.725105
5856,autophagy-on,2.12417e-05,-10.322718,16.213406
5857,autophagy-on,5.2471376e-05,-8.226995,15.408683
5858,autophagy-on,4.5823253e-05,-8.098232,13.718688
5859,autophagy-on,6.9632147e-06,-11.182476,11.84465
5860,autophagy-on,6.826424e-06,-8.74732,15.964224
5861,autophagy-on,9.223221e-06,-8.214052,15.906606
5862,autophagy-on,0.00012917299,-10.908972,12.94542
5863,autophagy-on,8.145385e-05,-11.321315,11.358704
5864,autophagy-on,7.56114e-05,-10.701472,15.683553
5865,autophagy-on,0.0024822438,-11.516054,16.889242
5866,autophagy-on,2.9694063e-05,-8.147776,14.164151
5867,autophagy-on,1.7029603e-05,-11.599945,12.932334
5868,autophagy-on,0.00010108057,-9.658279,12.051219
5869,autophagy-on,7.7624616e-05,-7.9186034,14.812138
5870,autophagy-on,0.00014936988,-8.933736,10.349458
5871,autophagy-on,0.00011096512,-7.500482,12.29032
5872,autophagy-on,3.8087317e-06,-10.049056,15.947504
5873,autophagy-on,7.3343675e-05,-8.770434,13.190822
5874,autophagy-on,2.9642966e-05,-7.637748,12.868257
5875,autophagy-on,0.00020697508,-11.168789,10.871488
5876,autophagy-on,0.008517657,-11.694452,16.763102
5877,autophagy-on,8.922898e-05,-9.515986,13.770487
5878,autophagy-on,1.2977734e-05,-11.156158,11.746361
5879,autophagy-on,3.2296695e-05,-11.533018,14.988084
5880,autophagy-on,0.00014429842,-11.399834,13.026186
5881,autophagy-on,3.8810555e-05,-8.799277,16.508322
5882,autophagy-on,9.253665e-05,-8.884241,10.827299
5883,autophagy-on,1.1089619e-05,-8.895836,11.904743
5884,autophagy-on,7.6901815e-06,-8.84052,15.887998
5885,autophagy-on,1.4286007e-05,-9.425376,15.433353
5886,autophagy-on,3.071485e-05,-12.364158,15.67405
5887,autophagy-on,1.0683493e-05,-10.836224,11.806531
5888,autophagy-on,0.00016526204,-9.778259,10.161894
5889,autophagy-on,0.00011195484,-9.055094,11.089681
5890,autophagy-on,1.5960799e-05,-8.806466,13.342597
5891,autophagy-on,0.010872691,-8.438574,10.913626
5892,autophagy-on,1.7794186e-05,-10.454039,15.36905
5893,autophagy-on,1.766162e-05,-9.988952,15.66591
5894,autophagy-on,3.8184953e-05,-10.834757,16.328451
5895,autophagy-on,0.00035507162,-7.6549854,11.604785
5896,autophagy-on,0.0015647269,-11.832944,12.818572
5897,autophagy-on,3.085925e-05,-9.002738,12.475672
5898,autophagy-on,0.0012258888,-11.182329,11.139399
5899,autophagy-on,9.0783315e-06,-7.967835,15.413831
5900,autophagy-on,1.33602525e-05,-9.693391,17.287363
5901,autophagy-on,0.00022720455,-10.455262,12.853491
5902,autophagy-on,0.00051338115,-9.62778,11.508817
5903,autophagy-on,0.0001706196,-9.774471,13.632268
5904,autophagy-on,0.00032828658,-7.4772005,14.351589
5905,autophagy-on,2.3468107e-05,-7.924752,11.650386
5906,autophagy-on,0.004388609,0.5952055,-1.5360826
5907,autophagy-on,1.703207e-05,-9.072975,15.507956
5908,autophagy-on,0.0006183972,-10.986031,12.872405
5909,autophagy-on,0.00013693415,-10.84549,12.40876
5910,autophagy-on,0.0010722138,-10.606382,13.19376
5911,autophagy-on,4.2238364e-05,-11.287411,15.652762
5912,autophagy-on,0.0009856189,-8.756801,10.742967
5913,autophagy-on,3.0948195e-05,-7.552648,15.062995
5914,autophagy-on,2.980781e-05,-8.348904,15.902873
5915,autophagy-on,4.2259515e-05,-8.164633,16.006292
5916,autophagy-on,5.9814116e-05,-10.0108595,10.897737
5917,autophagy-on,3.310673e-05,-8.616712,16.024752
5918,autophagy-on,1.5213701e-05,-10.599592,12.543561
5919,autophagy-on,0.000493901,-8.320301,11.659792
5920,autophagy-on,0.0034390101,-9.587033,10.858875
5921,autophagy-on,0.0027877148,-8.836139,12.656528
5922,autophagy-on,0.0011156976,-10.571287,12.047388
5923,autophagy-on,0.0010467253,-9.889134,12.088708
5924,autophagy-on,0.00013618894,-9.931686,14.977637
5925,autophagy-on,0.0003340095,-7.4061317,12.345539
5926,autophagy-on,0.0009125919,-8.512236,11.920921
5927,autophagy-on,2.352971e-05,-9.7441435,16.7056
5928,autophagy-on,5.579113e-05,-9.118844,13.47565
5929,autophagy-on,6.8677284e-05,-8.232556,13.481027
5930,autophagy-on,1.9032566e-05,-12.263059,13.366233
5931,autophagy-on,0.00010102719,-9.071233,11.284421
5932,autophagy-on,0.00048283563,-8.220391,11.153582
5933,autophagy-on,0.00016311873,-11.8500395,15.7279215
5934,autophagy-on,1.1094982e-05,-9.292575,14.252305
5935,autophagy-on,7.1221248e-06,-8.361519,14.723562
5936,autophagy-on,0.00017024983,-11.341456,14.099932
5937,autophagy-on,1.7012186e-05,-9.071011,16.260769
5938,autophagy-on,4.684228e-05,-9.540939,16.3341
5939,autophagy-on,6.672082e-06,-7.794629,13.981859
5940,autophagy-on,8.6499196e-05,-8.977075,12.856795
5941,autophagy-on,7.6662705e-05,-9.1272745,13.265357
5942,autophagy-on,0.00040103716,-8.719077,12.559714
5943,autophagy-on,0.00025638723,-7.9655976,11.9604025
5944,autophagy-on,0.00021431985,-11.522704,11.627276
5945,autophagy-on,4.543449e-05,-10.622829,15.339215
5946,autophagy-on,3.3631648e-05,-8.182655,15.163824
5947,autophagy-on,0.00014189772,-12.571593,13.758995
5948,autophagy-on,5.9996586e-05,-8.661501,11.137322
5949,autophagy-on,0.0002773214,-11.201575,15.968118
5950,autophagy-on,0.00043214826,-10.706049,15.312068
5951,autophagy-on,0.00038847583,-11.285051,15.112884
5952,autophagy-on,9.265181e-05,-11.065517,11.09882
5953,autophagy-on,5.452446e-05,-9.230294,15.40942
5954,autophagy-on,0.00040350953,-10.69633,12.26855
5955,autophagy-on,0.0002065415,-8.219661,11.209484
5956,autophagy-on,0.00076905085,-11.604391,12.216506
5957,autophagy-on,7.278242e-05,-10.296155,15.598002
5958,autophagy-on,5.8930627e-06,-10.564105,16.00548
5959,autophagy-on,0.0011222026,-11.489406,14.171768
5960,autophagy-on,0.00013395266,-8.440684,14.063445
5961,autophagy-on,1.2027604e-05,-11.274574,15.254342
5962,autophagy-on,0.00024306196,-11.636466,12.645147
5963,autophagy-on,2.3173867e-05,-10.726931,15.062825
5964,autophagy-on,0.00048143027,-10.982455,10.856088
5965,autophagy-on,2.2386695e-05,-7.5706267,15.274449
5966,autophagy-on,5.393782e-05,-11.236089,14.793333
5967,autophagy-on,7.525732e-05,-10.554595,13.829022
5968,autophagy-on,1.98739e-05,-11.492363,17.741274
5969,autophagy-on,0.000910272,-8.981052,13.131283
5970,autophagy-on,2.943842e-06,-10.478844,16.070314
5971,autophagy-on,0.00025528198,-11.205558,17.082403
5972,autophagy-on,0.0004570232,-8.899303,12.492864
5973,autophagy-on,1.6621998e-05,-6.9592075,14.4501
5974,autophagy-on,0.00011625563,-8.52113,13.249968
5975,autophagy-on,5.3954845e-05,-7.2536535,13.0463295
5976,autophagy-on,0.005008982,1.7163991,-1.3861309
5977,autophagy-on,1.0035285e-05,-8.806066,14.675186
5978,autophagy-on,5.0047005e-05,-9.020978,16.394396
5979,autophagy-on,2.0016703e-06,-10.084249,16.497913
5980,autophagy-on,0.0004359867,-7.4029207,14.1961
5981,autophagy-on,0.00027023777,-7.7489967,13.749193
5982,autophagy-on,1.956183e-05,-10.046327,13.232475
5983,autophagy-on,0.00034039203,-10.349733,15.513015
5984,autophagy-on,7.7123594e-05,-9.369114,11.505802
5985,autophagy-on,7.5302287e-06,-7.783439,15.964242
5986,autophagy-on,3.3082175e-05,-11.048948,13.135778
5987,autophagy-on,4.2116408e-05,-12.160989,13.2107315
5988,autophagy-on,1.9429774e-06,-10.863949,15.561565
5989,autophagy-on,0.006225027,-11.763003,12.910767
5990,autophagy-on,2.213631e-05,-8.941198,13.939829
5991,autophagy-on,3.920319e-05,-10.946229,16.533802
5992,autophagy-on,0.002091854,-9.221735,10.430817
5993,autophagy-on,0.0007938053,-12.296881,13.501999
5994,autophagy-on,9.004785e-05,-9.841023,13.126379
5995,autophagy-on,7.244006e-05,-11.851703,14.093454
5996,autophagy-on,0.0011152991,-7.808865,14.727277
5997,autophagy-on,0.0004800528,-8.703064,10.139331
5998,autophagy-on,0.00012743319,-8.712793,14.083141
5999,autophagy-on,0.00032005945,-8.418249,11.903223
6000,autophagy-on,0.00054379215,-7.5205116,12.378886
6001,autophagy-on,0.000802207,-10.137734,13.69952
6002,autophagy-on,1.3094396e-05,-8.0561,13.994308
6003,autophagy-on,6.676671e-06,-9.727979,14.552799
6004,autophagy-on,0.00028251586,-8.715918,14.258894
6005,autophagy-on,5.547351e-06,-9.801012,15.1263685
6006,autophagy-on,9.493188e-05,-11.77165,11.789637
6007,autophagy-on,4.119798e-05,-9.92496,14.078271
6008,autophagy-on,7.007318e-05,-8.068168,13.688753
6009,autophagy-on,6.865846e-06,-11.221673,16.010584
6010,autophagy-on,0.00015405864,-9.270512,12.985101
6011,autophagy-on,0.0010778797,-9.906243,12.675766
6012,autophagy-on,3.3299377e-05,-10.832831,15.516234
6013,autophagy-on,0.0029593662,-12.034508,12.060274
6014,autophagy-on,0.00014903847,-9.916138,12.158081
6015,autophagy-on,0.00017159067,-9.140395,11.492021
6016,autophagy-on,2.9605853e-06,-9.017124,16.66101
6017,autophagy-on,2.9291885e-05,-9.40545,13.369265
6018,autophagy-on,9.980196e-06,-9.398309,15.989541
6019,autophagy-on,5.221746e-06,-10.635267,14.900097
6020,autophagy-on,7.1948643e-06,-9.997119,16.642189
6021,autophagy-on,6.773766e-06,-8.313224,14.674413
6022,autophagy-on,0.00595073,0.13255,-3.2217891
6023,autophagy-on,0.00013136028,-10.130055,14.482771
6024,autophagy-on,0.00016352559,-8.83263,11.50964
6025,autophagy-on,9.782016e-05,-8.539592,12.021668
6026,autophagy-on,0.00021212398,-11.3487425,11.588395
6027,autophagy-on,0.000106804735,-7.598607,15.417217
6028,autophagy-on,1.1265819e-06,-9.08261,16.523273
6029,autophagy-on,8.948533e-05,-9.606401,14.434861
6030,autophagy-on,0.0029037478,-0.27112985,-2.2048573
6031,autophagy-on,5.6598576e-05,-9.905697,13.071748
6032,autophagy-on,0.0017577631,-10.23037,11.903901
6033,autophagy-on,0.004540277,0.39988652,-2.7169363
6034,autophagy-on,0.00042837553,-9.417886,14.63181
6035,autophagy-on,0.006787307,-8.815848,11.478969
6036,autophagy-on,8.432355e-06,-11.664415,16.934418
6037,autophagy-on,0.000108131135,-8.366122,14.039525
6038,autophagy-on,5.5533354e-05,-9.79309,12.831558
6039,autophagy-on,3.3572524e-05,-8.849889,13.626799
6040,autophagy-on,2.1607568e-05,-11.132903,12.943038
6041,autophagy-on,0.00021430883,-7.72954,14.48681
6042,autophagy-on,1.5210842e-05,-9.56143,16.078545
6043,autophagy-on,2.0326948e-05,-11.2139225,17.433405
6044,autophagy-on,5.3664546e-05,-8.147586,11.417537
6045,autophagy-on,1.9449028e-05,-7.94713,16.08079
6046,autophagy-on,5.6607543e-05,-9.207573,14.358612
6047,autophagy-on,1.8344295e-05,-9.090909,16.321344
6048,autophagy-on,0.00019766828,-11.202199,14.078894
6049,autophagy-on,8.626722e-07,-10.057249,16.447058
6050,autophagy-on,8.17463e-05,-11.465158,11.862388
6051,autophagy-on,5.5166598e-05,-8.482178,13.273895
6052,autophagy-on,0.00023025332,-12.115401,12.1585655
6053,autophagy-on,0.00024876243,-9.709383,16.108204
6054,autophagy-on,6.638066e-05,-6.9316545,13.386825
6055,autophagy-on,7.729427e-05,-7.2800727,12.686906
6056,autophagy-on,0.00016986675,-8.381341,13.72439
6057,autophagy-on,0.018340478,-0.08989813,0.56863713
6058,autophagy-on,0.00041081206,-10.536866,11.5051365
6059,autophagy-on,0.0005651497,-8.71436,10.480155
6060,autophagy-on,1.3922677e-05,-10.367092,14.423675
6061,autophagy-on,1.07959495e-05,-7.3394165,14.91665
6062,autophagy-on,4.636714e-06,-8.110002,15.849374
6063,autophagy-on,8.903365e-05,-8.294957,15.034135
6064,autophagy-on,2.89813e-06,-8.917811,14.556236
6065,autophagy-on,6.730459e-05,-12.018269,14.321332
6066,autophagy-on,2.2197912e-05,-9.3988495,15.288094
6067,autophagy-on,4.373298e-05,-10.239897,14.156545
6068,autophagy-on,0.001689471,-12.377722,13.237074
6069,autophagy-on,0.0003230167,-8.765141,11.377544
6070,autophagy-on,0.0009002536,-8.666216,10.723758
6071,autophagy-on,6.0905313e-05,-10.9122305,11.251526
6072,autophagy-on,0.00042317493,-8.265757,10.875433
6073,autophagy-on,0.00013242982,-9.840721,16.491234
6074,autophagy-on,3.112708e-06,-8.973529,16.780495
6075,autophagy-on,6.6795806e-06,-11.29663,16.531261
6076,autophagy-on,1.4044017e-05,-11.036828,14.539185
6077,autophagy-on,4.779319e-05,-8.934625,13.286844
6078,autophagy-on,2.8424753e-05,-9.095504,16.427044
6079,autophagy-on,7.7916695e-05,-11.448433,16.243612
6080,autophagy-on,0.00041527738,-10.99104,15.02666
6081,autophagy-on,2.797454e-05,-8.225909,15.308709
6082,autophagy-on,0.0021070468,-7.044112,13.896851
6083,autophagy-on,0.000251133,-10.3515215,12.41393
6084,autophagy-on,1.905296e-05,-6.6375427,14.19865
6085,autophagy-on,0.0002334323,-8.38738,11.537781
6086,autophagy-on,2.1105701e-05,-10.737177,15.757323
6087,autophagy-on,3.4112009e-07,-8.384665,14.682465
6088,autophagy-on,2.2906952e-06,-8.920929,15.940971
6089,autophagy-on,0.0003076312,-8.932325,12.25851
6090,autophagy-on,0.00054814003,-8.24974,13.38153
6091,autophagy-on,0.00045647635,-11.058395,12.43458
6092,autophagy-on,0.0010500778,-10.718222,13.346781
6093,autophagy-on,0.0005907629,-8.622719,15.535245
6094,autophagy-on,0.0007441339,-6.681878,12.463037
6095,autophagy-on,6.4707485e-05,-8.581614,13.225001
6096,autophagy-on,0.0002630604,-11.570181,13.501098
6097,autophagy-on,3.1954005e-06,-9.589449,15.234249
6098,autophagy-on,0.00092169613,-10.917123,10.792231
6099,autophagy-on,2.7789326e-06,-9.120791,16.001879
6100,autophagy-on,1.5968815e-06,-9.091224,16.461237
6101,autophagy-on,2.344692e-05,-11.489095,15.027784
6102,autophagy-on,2.4758083e-05,-11.593328,16.254389
6103,autophagy-on,0.0005461267,-6.894904,13.605847
6104,autophagy-on,6.0777493e-05,-8.218518,13.093339
6105,autophagy-on,5.006276e-05,-10.381838,11.20383
6106,autophagy-on,1.2187197e-05,-8.996318,15.272608
6107,autophagy-on,3.3921694e-06,-10.867662,16.849405
6108,autophagy-on,7.4982827e-06,-11.844338,15.322841
6109,autophagy-on,4.5859757e-05,-9.220055,12.354575
6110,autophagy-on,7.200167e-05,-9.301821,13.200296
6111,autophagy-on,0.0017970761,-8.428879,11.8836355
6112,autophagy-on,2.417557e-05,-11.415189,15.22512
6113,autophagy-on,1.6246605e-06,-8.737001,12.862825
6114,autophagy-on,7.2463517e-06,-9.157082,16.767952
6115,autophagy-on,0.0023170253,-9.620378,11.566124
6116,autophagy-on,0.00115104,-12.169842,12.679697
6117,autophagy-on,2.9412715e-06,-10.766179,14.246716
6118,autophagy-on,9.571134e-06,-9.780258,13.73974
6119,autophagy-on,4.0359282e-05,-7.1810865,13.419559
6120,autophagy-on,0.0004607028,-7.736988,12.578317
6121,autophagy-on,0.0022743738,-8.357165,14.405937
6122,autophagy-on,1.0013047e-05,-8.519097,16.09494
6123,autophagy-on,3.3374028e-05,-7.3320894,15.316298
6124,autophagy-on,6.4454384e-06,-10.56251,13.996428
6125,autophagy-on,0.00017102198,-12.221374,13.516203
6126,autophagy-on,0.0035693776,-8.223697,10.890517
6127,autophagy-on,0.00033009678,-9.975787,11.2403145
6128,autophagy-on,3.659161e-05,-9.893228,14.031733
6129,autophagy-on,0.0003921329,-7.777758,11.148186
6130,autophagy-on,3.0320585e-05,-9.172587,12.60614
6131,autophagy-on,1.8801218e-05,-9.020705,15.025171
6132,autophagy-on,5.828296e-06,-10.776271,14.081558
6133,autophagy-on,9.615794e-07,-8.2411585,16.227283
6134,autophagy-on,2.9046088e-05,-11.0016575,15.501493
6135,autophagy-on,0.00010060136,-9.137447,14.308747
6136,autophagy-on,0.00047750978,-6.617108,13.21845
6137,autophagy-on,9.637024e-06,-10.0277605,15.191736
6138,autophagy-on,1.199371e-05,-10.94218,14.839342
6139,autophagy-on,0.0013826924,-10.185373,10.036165
6140,autophagy-on,5.50693e-05,-11.717315,16.693449
6141,autophagy-on,7.011316e-05,-7.769325,11.9476385
6142,autophagy-on,4.7631406e-06,-10.620996,14.275506
6143,autophagy-on,1.7640496e-05,-8.281807,15.099547
6144,autophagy-on,0.0003210481,-10.6600485,14.650707
6145,autophagy-on,0.00016794156,-10.07719,12.141916
6146,autophagy-on,0.0055350857,-10.002269,11.91748
6147,autophagy-on,0.00034380425,-10.171802,15.188937
6148,autophagy-on,4.347935e-05,-9.774944,11.358787
6149,autophagy-on,0.000313521,-9.505317,12.065993
6150,autophagy-on,0.000870033,-8.148127,12.543867
6151,autophagy-on,4.133092e-05,-8.837639,11.436246
6152,autophagy-on,1.5091413e-06,-9.145208,15.706447
6153,autophagy-on,3.1015057e-05,-9.081831,14.630932
6154,autophagy-on,2.4477344e-05,-7.977673,16.194223
6155,autophagy-on,0.00054306246,-9.557336,11.677577
6156,autophagy-on,0.00014954292,-10.0407505,13.434537
6157,autophagy-on,0.00021888256,-9.097809,10.037742
6158,autophagy-on,0.00062387175,-10.622923,11.03083
6159,autophagy-on,9.5070034e-05,-8.813982,14.741658
6160,autophagy-on,0.00021268609,-8.106161,13.252061
6161,autophagy-on,1.9639347e-05,-10.117999,14.646598
6162,autophagy-on,7.316009e-05,-8.667868,16.097458
6163,autophagy-on,0.00026870865,-8.936217,11.842422
6164,autophagy-on,7.7535246e-05,-7.74467,15.747077
6165,autophagy-on,5.674542e-05,-9.37605,11.794331
6166,autophagy-on,5.52195e-05,-9.926149,10.464014
6167,autophagy-on,9.785659e-06,-9.507098,16.03986
6168,autophagy-on,4.698415e-05,-8.16299,13.191937
6169,autophagy-on,0.0009128051,-9.952349,12.227112
6170,autophagy-on,8.29507e-06,-7.564933,14.585833
6171,autophagy-on,0.00033096393,-9.462536,12.553314
6172,autophagy-on,2.2397564e-05,-8.348212,14.300129
6173,autophagy-on,9.190808e-05,-9.052521,16.525223
6174,autophagy-on,3.4833607e-05,-7.611764,15.817853
6175,autophagy-on,0.0030934429,-4.5429344,5.3783984
6176,autophagy-on,4.2068874e-05,-10.142495,16.272272
6177,autophagy-on,2.1515962e-05,-10.600133,15.178046
6178,autophagy-on,0.0009260301,-8.691939,15.880708
6179,autophagy-on,1.0052756e-05,-10.577234,12.748863
6180,autophagy-on,7.891112e-05,-10.623468,17.007843
6181,autophagy-on,0.01671017,-9.856165,16.439882
6182,autophagy-on,0.00036333175,-8.323673,11.735076
6183,autophagy-on,1.8728151e-05,-8.282992,14.630284
6184,autophagy-on,0.00014665931,-10.653279,13.048057
6185,autophagy-on,0.00015335633,-9.905509,12.464842
6186,autophagy-on,0.00026079282,-8.802949,14.664388
6187,autophagy-on,1.8814992e-05,-9.700516,14.72264
6188,autophagy-on,0.00064064475,-8.676471,13.2097025
6189,autophagy-on,0.0052214926,-7.87467,14.111714
6190,autophagy-on,5.977631e-05,-9.025077,12.275073
6191,autophagy-on,1.3015786e-05,-8.877457,15.449005
6192,autophagy-on,7.0971495e-05,-8.519303,16.11192
6193,autophagy-on,0.0008758371,-10.736324,14.716712
6194,autophagy-on,1.2940188e-05,-8.93003,13.7495
6195,autophagy-on,0.0009880075,-8.154686,11.372895
6196,autophagy-on,6.4032894e-05,-8.148174,12.723571
6197,autophagy-on,6.355713e-05,-9.061538,13.249276
6198,autophagy-on,2.8737168e-05,-10.207394,16.432999
6199,autophagy-on,2.3328719e-06,-9.206625,16.779037
6200,autophagy-on,0.00023064234,-9.748751,14.196022
6201,autophagy-on,0.00011387143,-12.858131,14.065575
6202,autophagy-on,2.5162577e-05,-10.60006,15.673291
6203,autophagy-on,0.000121107936,-8.069944,11.5655155
6204,autophagy-on,6.037674e-05,-9.323693,11.449307
6205,autophagy-on,0.0002558982,-9.5463915,10.22694
6206,autophagy-on,0.00017738009,-11.673687,15.995822
6207,autophagy-on,6.8956084e-05,-7.7197104,12.543841
6208,autophagy-on,0.0013478027,-8.247624,11.798401
6209,autophagy-on,9.29194e-05,-7.569669,13.395221
6210,autophagy-on,1.1213162e-05,-9.182023,14.751087
6211,autophagy-on,8.72834e-06,-8.771798,15.068851
6212,autophagy-on,0.00047983925,-12.191396,14.050394
6213,autophagy-on,0.00036865097,-9.939689,10.67987
6214,autophagy-on,4.222612e-05,-10.848029,14.682355
6215,autophagy-on,8.632075e-06,-7.7409797,14.428535
6216,autophagy-on,1.7285658e-05,-10.991431,16.583014
6217,autophagy-on,0.0015835353,-9.556234,11.676164
6218,autophagy-on,0.00034120685,-9.075775,11.232302
6219,autophagy-on,0.00010885248,-8.88067,10.593171
6220,autophagy-on,1.8811998e-05,-11.54992,16.449503
6221,autophagy-on,0.0063073714,-0.58883655,-0.7639545
6222,autophagy-on,5.189022e-06,-10.288069,15.103347
6223,autophagy-on,0.0024520722,-9.671421,13.478058
6224,autophagy-on,2.9000363e-05,-7.425142,14.525274
6225,autophagy-on,7.116581e-05,-9.214545,16.619953
6226,autophagy-on,0.00041578777,-7.893899,15.535674
6227,autophagy-on,0.0027589945,-9.3459015,11.729178
6228,autophagy-on,0.0012104138,-9.3886,11.525293
6229,autophagy-on,0.004491714,-10.456109,11.947486
6230,autophagy-on,0.0024271996,-8.702478,11.433287
6231,autophagy-on,0.00023568935,-8.899515,14.802988
6232,autophagy-on,0.00053924194,-6.8577003,12.9886675
6233,autophagy-on,0.00040797927,-7.909483,11.691
6234,autophagy-on,0.00015441314,-8.696119,12.144545
6235,autophagy-on,4.6678692e-06,-9.669918,16.92123
6236,autophagy-on,4.4219373e-06,-8.64799,15.975017
6237,autophagy-on,1.1204716e-05,-9.107633,13.643827
6238,autophagy-on,9.076692e-05,-12.789407,13.817983
6239,autophagy-on,1.395651e-05,-7.3231163,15.574994
6240,autophagy-on,4.0923245e-05,-8.391539,11.449785
6241,autophagy-on,6.603814e-06,-9.626626,15.130346
6242,autophagy-on,0.00040644882,-7.977535,12.0253935
6243,autophagy-on,1.0824436e-05,-7.783524,13.570804
6244,autophagy-on,0.001499643,-7.980585,11.092282
6245,autophagy-on,0.000304639,-7.6775155,14.043514
6246,autophagy-on,0.0026966364,-9.250685,10.981156
6247,autophagy-on,4.7060457e-06,-9.985436,15.684991
6248,autophagy-on,4.2341773e-05,-7.5504966,12.33831
6249,autophagy-on,0.0014258745,-9.4336195,15.313566
6250,autophagy-on,0.00022531327,-8.20602,13.75639
6251,autophagy-on,7.119622e-05,-8.354418,13.674298
6252,autophagy-on,0.00053516333,-10.506576,11.045867
6253,autophagy-on,0.0011898532,-10.793045,13.601443
6254,autophagy-on,3.318832e-05,-10.943323,15.481449
